artist_id,artist_name,track_id,track_name,album_release_date,album_release_date_precision,is_explicit,duration_ms,popularity
6d24kC5fxHFOSEAmjQPPhc,Periphery,3oGlG3Q8CF3Ms5DbX16jiN,Atropos,2023-03-10,day,True,503893,48
5kbidtcpyRRMdAQUnI1BG4,Ne Obliviscaris,7w3AcH1IPIjZqjgixLgiEO,Equus,2022-12-06,day,False,749067,44
4vGrte8FDu062Ntj0RsPiZ,Polyphia,2B3D38o8GaXnZo6DnTyZ2m,Ego Death (feat. Steve Vai),2022-10-28,day,False,350085,63
3ggwAqZD3lyT2sbovlmfQY,Meshuggah,4E6wpXABj8XosZEPXZz2OK,Bleed,2008-03-07,day,False,442733,62
5pqvAI85RMxL9K0xHvSwGu,Currents,0FnNvh5Azabpbfb7xSmZpj,Monsters,2020-06-05,day,True,212308,62
13GH7wviJQ9gfZmr1pXHS4,Unprocessed,2MuPNWG7PIUQccZljWGx6W,Die On The Cross Of The Martyr,2023-12-01,day,True,270546,57
23ytwhG1pzX6DIVWRWvW1r,TesseracT,7Giyxds8jh7TVluP93eC5C,War Of Being,2023-07-12,day,False,662659,43
3qyg72RGnGdF521zMU02u9,Northlane,6jjx1KvWK4OAzD0JimzHiY,Dante,2023-11-21,day,False,346294,56
2yEwvVSSSUkcLeSTNyHKh8,TOOL,6iQDmWrbrMQ0vPfbKqqvKU,Opiate²,2022-03-01,day,False,594048,54
38uWD5h115pdz278q4rwZW,Soen,4M2fSEcYoPxaOgL5v77ZpP,Memorial,2023-07-11,day,False,278186,38
3ZztVuWxHzNpl0THurTFCv,Architects,5wTfzzRW8ddRdgW2kASbox,when we were young,2022-04-20,day,False,193886,53
16fltNcwTM5V9rnxIlcha4,Voyager,0LeK6Ol47og0WdGwKegNUL,Promise,2023-02-22,day,False,183510,53
5pqvAI85RMxL9K0xHvSwGu,Currents,2vbIlZuY3e7Coho7Av1eYz,A Flag to Wave,2020-06-05,day,False,214477,56
48zUWAXpgEXfpttz23pCNQ,Oceans Ate Alaska,3EC4B8QG0trMZFHBbiDKVN,Hansha,2017-07-28,day,True,218466,53
65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,4sr5OIyYOY3JXbFYSoJR0G,Physical Education,2014,year,False,280955,52
7o6cOczXTB8ioTAAJTbESf,Jinjer,6CrjUrtl4s2fGErcFmNhHq,Judgement (& Punishment),2019-10-25,day,False,259500,51
2i7CQcVBh2K6uOR3CH09M1,Veil Of Maya,2Hq9A0EbpApmncExOiG1oM,Outsider,2020-05-04,day,False,249468,49
5c8Cw62ZYj9XO6iDLRDEsi,Therion,2FSiK95QHH9brWSaO8KlxZ,Litany Of The Fallen,2022-10-28,day,False,250923,48
3FILKvtNoiEfCJO9qVNCNF,Nekrogoblikon,4TEtqylSt1QhGBEfSi6tWA,This Is It,2022-04-01,day,True,240522,48
4G9wSdX0klmoHfjm9i6DLd,Loathe,2JjDl1YbzaBKlhSrUXZqNM,Dimorphous Display,2022-01-06,day,False,292963,48
0z4ODfFM8PGE0A9r0tZ75J,Vildhjarta,3IVu0dKuUqI8flWKrcfcU0,+ den spanska känslan +,2023-08-15,day,False,446053,46
65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,4AcbU1p5iQhhlTBHVXncdR,Monomyth,2022-03-25,day,False,206512,48
6d24kC5fxHFOSEAmjQPPhc,Periphery,0xaN6B7xNJU9czMXELDyDM,Marigold,2016-07-26,day,False,439840,47
0xpJGyjbEzkWSNfcf2tcMl,Intervals,5Y6WHnoBdimQ9Gm3P1jxig,mnemonic,2023-10-05,day,False,289308,46
23ytwhG1pzX6DIVWRWvW1r,TesseracT,1xj9Mdr9jtBpRA6WqqMYbn,Juno,2018-04-20,day,False,312788,46
5p9CTsn5ueGU4oScNX1axu,August Burns Red,4gSokjaAfP1W9NTfkolzdJ,Invisible Enemy,2017-10-06,day,False,277693,45
2UoOdQyBGyzrEfxcY77ce0,ERRA,5SIVBEbFY1e3L2ri0DWR4h,Snowblood,2020-08-27,day,True,253680,44
3Gs10XJ4S4OEFrMRqZJcic,Plini,3eD7Z4qOcBitNcL5WRfTJR,Ember,2023-10-27,day,False,359333,44
71IBhhBhtPLZ8OyVuXOw77,Monuments,5hT9plaY8kgBZSmCUpfV47,Makeshift Harmony,2022-04-15,day,False,270546,44
6d24kC5fxHFOSEAmjQPPhc,Periphery,32pjM7j9cfP3hlMsUTpwVE,Blood Eagle,2019-04-05,day,False,358120,43
0FZcPgWI3BsFQl4rOAGSHT,Make Them Suffer,0hUZ3NV2KV8qtGeDcRa7nu,Uncharted,2017-07-28,day,False,292500,43
2i7CQcVBh2K6uOR3CH09M1,Veil Of Maya,3127U4kP1p1SxCkF3Q9czN,Overthrow,2017-10-20,day,False,235160,43
0uNj4RxFjG0iVPlZS753en,After The Burial,1WGC4W2dBxxxvH97h9qCP1,Nothing Gold,2023-03-30,day,False,256510,43
50YmW8f4U5IxTIwYI9mGAe,Hollow Front,41Rics7z4fUF82iHBxSfm0,Don't Fall Asleep,2018-06-29,day,True,287628,43
6d24kC5fxHFOSEAmjQPPhc,Periphery,1gigJImcWyDZZidGrqu2bX,Garden In The Bones,2019-04-05,day,False,356506,43
3ALVPmg5sZexSVD2m9atEt,Invent Animate,3A6JgmzUWDueOffok4KIEW,The Sun Sleeps,2021-09-09,day,False,254930,42
2RiGIRDi4GoJpDbjDnPVJl,Sylosis,2bdvS1A5vGy90aOpjCHFux,Poison for the Lost,2023-06-01,day,True,259053,42
6Zd7AjXsoLaweP9FHyudVC,Caligula's Horse,6IDBU2KSr7SD1RaJ2dsCOy,Golem,2023-11-10,day,False,320293,42
39VNwvlQTqE9SvgPjjnMpc,NOTHING MORE,0PZrUz3FLIkW8j7GaFbYBO,TIRED OF WINNING,2022-04-29,day,False,206586,42
1DHGS6S7X2lF4cgEa9ErqC,Shokran,4g74CSDNPepcXXWyJ53wry,Creatures from the Mud,2016-09-17,day,False,265714,42
3ZztVuWxHzNpl0THurTFCv,Architects,4hLvUbH5dkCByoNFsM02Js,Doomsday,2017-09-07,day,False,248880,42
0Ca8QNi2jA2pemnFC6Rydj,Bernth,0FB5RGj1qwh4x8grFbiYDn,Flow,2022-12-10,day,False,185503,42
71IBhhBhtPLZ8OyVuXOw77,Monuments,6dfiHpYb2ciw2urKenpdyC,Leviathan,2018-10-05,day,True,274528,41
4S0foX2r0RlC12KBW8u73D,Evergrey,5IqvKkwIqeqc2s8DF0avei,Call out the Dark,2022-05-20,day,False,263853,41
65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,7uhwNvGV8LaWoHsrawt6jD,Gordian Naught,2022-03-25,day,False,288586,41
13GH7wviJQ9gfZmr1pXHS4,Unprocessed,6JQlRaRd38T5DhUaDnR5yG,Glass,2023-11-01,day,False,226285,41
7nCgNmfYJcsVy3vOOzExYS,The Contortionist,2fdxNevOljzsb8c9ZUZ0i3,Early Grave,2019-06-25,day,False,231220,40
6fuALtryzj4cq7vkglKLxq,The Ocean,6h4opbGz6a2CKw00Syr91I,Preboreal,2023-05-19,day,False,304440,40
1DgmdsnwOexqTH8ohPCFAU,Volumes,1C8xKYntDnAzvzwcSLnU7W,holywater,2020-01-30,day,False,164571,40
5XMVfR85CUqujqUkN9c9VQ,"Time, The Valuator",1l3sMzBRc8dgpKzj2wm368,Black Water,2022-06-24,day,False,269271,40
2GaM9ww6p0aBZ8omjfINAH,Gravemind,6U3d3PYg1hRR5vmkrtguIV,Lifelike,2018-04-06,day,False,240202,39
7duRZcBRPWVChY0xOyp6DY,Infected Rain,2FkKJavJX1OAYUVlzaQgPr,DYING LIGHT,2023-05-04,day,False,312000,39
3ALVPmg5sZexSVD2m9atEt,Invent Animate,0tTenNzVzQMdZK92jgcxIJ,Nocturne: Lost Faith,2014-08-22,day,False,206900,39
1DgmdsnwOexqTH8ohPCFAU,Volumes,7dcbDhMbfJevMqO0D7Hhwt,Weighted,2021-11-19,day,False,223600,40
2dE5audbkV3o5cKxvM7lBD,Thornhill,6hWHGG68ZARHuuNTUvW8vg,Reptile,2018-01-19,day,False,224160,39
4HgqjpBaWctBWVHafQIpRt,Born Of Osiris,258LZZ51Mxg6xr8Q7IMcUN,The Accursed,2019-01-11,day,True,206750,39
63U8atFXZ3sax4eeV212tq,Coat Of Arms,0twqNLMlaIECkRAK5leXQf,Shapes,2021-09-29,day,False,178047,39
3qyg72RGnGdF521zMU02u9,Northlane,4kqYSyIRLk3rxgke3cWflX,Carbonized,2022-03-23,day,True,225986,39
1bVZhrnnRNPi98wcJQT8YD,Mirrors,56k68f1Csqmfx9vRXi9Jsl,Damien,2019-05-10,day,False,259285,39
5mscNJ6lE9Kj7tWv4iCk7y,Within The Ruins,7GXeVinQU94kuwF5QY2Tdg,Devil In Me,2020-11-27,day,False,213125,38
48zUWAXpgEXfpttz23pCNQ,Oceans Ate Alaska,5vAJ34CDAMijpywxBxyupZ,Metamorph,2020-11-12,day,False,164200,38
4MRGrA70WS54oeDLbIWrTr,Andromida,2PmUzUUq57pfjCloz7U4IS,Do Your Worst,2023-05-12,day,False,252000,38
3ggwAqZD3lyT2sbovlmfQY,Meshuggah,0PiPRzKn2U2qskZZxHox2f,New Millennium Cyanide Christ,1998-11-09,day,False,335560,38
6YRr0btzGqfQ5K7r23qjEM,Allt,3LeOJGqZ62QPSvWueSeL7Q,Severance,2022-04-29,day,False,243722,38
4HgqjpBaWctBWVHafQIpRt,Born Of Osiris,663CMmhlatqRPRa1viS72M,Empires Erased,2017-02-24,day,True,205529,39
6d24kC5fxHFOSEAmjQPPhc,Periphery,5lF73HA0eQYUBg8DyPESXJ,Wildfire,2023-01-12,day,True,425653,37
0z4ODfFM8PGE0A9r0tZ75J,Vildhjarta,15ux2HWFlZnYoENzJYnzV2,brännmärkt,2021-10-15,day,False,348005,37
4URPAJlk8ay7npvNVVLpKN,I Built the Sky,2P3OwLmz095p0PIMwkrQOh,Stonewalker,2021-09-03,day,False,254032,37
51hAPClmrwe6oa8aXLsbq7,Red Handed Denial,3PcllEKZjEZt3uanwrlZY5,Father Said,2022-06-03,day,False,257000,37
03mz3G1gu1GPNgAWY4qR2w,SikTh,4oOo9YXmxtrzCNOdTN7xI3,Vivid,2017-06-02,day,True,268666,37
2UoOdQyBGyzrEfxcY77ce0,ERRA,4FhQi9oReeewRdU399Rod3,Disarray,2018-08-10,day,False,230000,37
1QQDWitxJcOcNAivxpuKcR,InVisions,1x3D10RwWsAbJaohK2XeRX,The 6 6 9,2022-02-11,day,True,272757,36
23ytwhG1pzX6DIVWRWvW1r,TesseracT,7KqOpWKmzXLEcqwVy7P0td,The Grey,2023-08-16,day,False,367030,36
71IBhhBhtPLZ8OyVuXOw77,Monuments,3G5oOfICsWYVeONbtB7vRJ,False Providence (feat. Mick Gordon),2022-03-16,day,False,301640,36
51hAPClmrwe6oa8aXLsbq7,Red Handed Denial,2aj46915WcKBD1HnbnYpQz,Empire,2019-03-29,day,False,190812,36
7duRZcBRPWVChY0xOyp6DY,Infected Rain,6ig9kBoTHXEbVhePqzhngW,Longing,2022-01-07,day,False,314333,36
65C6Unk7nhg2aCnVuAPMo8,Animals As Leaders,6i8TDqnHN7GF9uU3LJCklq,Cafo,2015-07-10,day,False,401129,36
7nCgNmfYJcsVy3vOOzExYS,The Contortionist,3W0lqO9oUngTKzjkY1tCNu,Clairvoyant,2017-09-15,day,False,457226,36
21VXRBFEQrR6Xrot1y5t7I,TEMIC,4O5eORcT2dZTZ5RWJcELzJ,Through the Sands of Time,2023-11-17,day,False,421601,36
5yn8jrJH5Z5PaGFStNUvgR,The Omnific,6keB6agTeQshuQUVQYeLgL,Fountainhead,2021-10-08,day,False,221080,35
0z4ODfFM8PGE0A9r0tZ75J,Vildhjarta,63lzuPkE4FkPW7SPyDolSi,Eternal Golden Monk - forte,2022-01-28,day,False,231757,35
0sCAofrHFyDFPxXA0B7a86,Anup Sastry,3rJD4jqjvYUgM6F0LVSMWG,Where I Belong,2019-06-18,day,False,304864,35
3ggwAqZD3lyT2sbovlmfQY,Meshuggah,7Iogi1NuInEAxMBOreCB3b,The Abysmal Eye,2022-01-28,day,False,295786,35
1DgmdsnwOexqTH8ohPCFAU,Volumes,0zNjr7ql6ifPvmNdSDx1qt,Left For Dead,2017-06-09,day,True,136906,35
0OG1DoaGFeeXGYBGbbCjka,Ghost Iris,6I1HQ1fAggIDm17CXJo6aq,The Rat & The Snake,2019-02-22,day,False,246750,35
5NU7mpGqMvlZpq63RajHOH,Vein.fm,7m33lSfrWtRfQDG6QmKP0L,The Killing Womb,2022-03-04,day,True,152146,34
4MRGrA70WS54oeDLbIWrTr,Andromida,6Km6XsyXdOsRhu0tj1Jj6x,Terrene Hunter,2021-11-19,day,False,231970,34
3hZtRePYRKW6wLtZ3gpnk7,Hacktivist,7eTx4sMu3d624zARBTEKHp,Unlike Us,2013-11-11,day,True,196200,34
1b36TEx0Pvv72Mn1WBwKfF,REFORMED,14hM03ZVjzGqiHAo4TMrak,Smoke of Their Torment,2023-04-05,day,False,258526,34
2Mus8zI0AG1vP3BaEwo6ss,Walking Across Jupiter,7wiVnVgNhPICJsAIf8O00A,Neil,2021-08-27,day,False,219428,34
5yn8jrJH5Z5PaGFStNUvgR,The Omnific,1O30lcgzpZHX5xK5dM53gv,Phat Mackerel,2023-08-17,day,False,149102,34
1BvVWm89YnIqEVnQiGvBLx,"Above, Below",39XqmCHbfbKTXGx2pqc1s2,Paradise,2017-01-12,day,False,195970,34
23ytwhG1pzX6DIVWRWvW1r,TesseracT,62duewknNqt9fZhBoYAanE,Eden - P O R T A L S,2021-08-27,day,False,393882,33
64j43wsW2L0NunoKT5wbKd,Circles,0mt1FiWCI9rLterUfFdLIf,Dream Sequence,2018-08-31,day,False,288598,33
7E7fJJpdVgr1F3pfAfRtHe,Cult Of Luna,3DwKUwbM2bAoFSWvA70vPP,Blood Upon Stone,2022-02-11,day,False,699313,33
1DgmdsnwOexqTH8ohPCFAU,Volumes,5ITT2UsqV9R5jRnpUYebcA,Pixelate,2020-05-15,day,False,190435,33
17MbhJOaaPHuWnRaWU9xkc,Decapitated,2LEXNkVRuDfroBJRQ1zitM,Hello Death,2022-04-08,day,False,294852,33
4T3zk8OMwpondwavcnTZeQ,Stoned Statues,09STcjQLFcCE7TzjBmIXML,The End,2022-04-22,day,False,225853,33
2UoOdQyBGyzrEfxcY77ce0,ERRA,66aHsvy60nqm36rpVf5Nd3,House of Glass,2020-11-20,day,True,260383,33
2ye2Wgw4gimLv2eAKyk1NB,Metallica,18zjwSgYiwu1Meb7Po3tUP,Lux Æterna,2023-04-14,day,False,205679,57
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,57dem1V7wz8owejklpELCh,White Limo,2011-04-12,day,False,202466,51
0lVlNsuGaOr9vMHCZIAKMt,Machine Head,3UyPuzD6lOwfzkyjLpfric,Imperium,2003-12-16,day,True,401693,39
1Yox196W7bzVNZI7RBaPnf,Megadeth,5mR858YsHYG761aUqZoGkD,Symphony Of Destruction - Remastered 2012,1992-06-14,day,False,241906,70
24Oiw7BlvO1BETecDLJt6m,Slaughter to Prevail,6sm4qIkuAMAq3rKcRCzLw6,Demolisher,2019,year,True,216000,65
2S5hlvw4CMtMGswFtfdK15,Royal Blood,0zSSanWJnvCX5xHawmMKa9,Shiner In The Dark,2023-09-01,day,False,207849,59
74Hj7BmnUXyx2udrIEIKwX,Fear Factory,5YeQoMo5py82YmqXMTjM5S,Replica,1995,year,False,237360,58
6w7j5wQ5AI5OQYlcM15s2L,Extreme,1cItNpcJskTVETprljc7HV,Hole Hearted,1990-01-01,day,False,219289,55
2vov4zolAP7zbIhB5CsIPm,Alien Weaponry,0YWyKtLAlmVjryfY6CSxYE,Kai Tangata,2018-06-01,day,False,395500,51
3t5X2CVDf5mrlIx1SdvWYM,Orden Ogan,2uaumGP1q93nQk3wjy3KAI,Heart of the Android,2021-03-12,day,False,271317,49
7I95CM75shzCjHuTzrepjM,Nova Twins,3XRknZ0U5NKW8r5g44ptA6,Antagonist,2022-06-17,day,True,186173,48
6WMo39FU3nrpSz3qMgRKug,Black Stone Cherry,2AAb2vK7sLBzMCkKvhidtj,Nervous,2023-09-29,day,True,195583,47
6rX8AFY10dsJkJsv23Z9Um,Karnivool,4PvyjrSAfxF6DOWFp6Ah4q,Themata,2005-02-07,day,False,340066,47
6VDAPUov4yNDHyQlPqrpNH,The Dead Daisies,5ppRGoTTMfQtFcmeZqwaAK,Fortunate Son,2016-08-05,day,False,203413,45
0LDCMz2as9KQgSlX3KJNYx,Asinhell,4wE0x0vATpB1MKT3uHeVdT,Fall of the Loyal Warrior,2023-09-29,day,False,241160,41
1eiIIImNeUj3vpaocWqoOf,High On Fire,4dT9raTvZyaeUnNC3qdTXB,Snakes For The Divine,2010-02-23,day,True,503760,41
3orc30EUucavid98kNtMEf,Cosmic Psychos,0VLueQGpMno9bFq3jUQRBL,Nice Day to Go to the Pub,2011-02-25,day,False,221600,40
74NBPbyyftqJ4SpDZ4c1Ed,Tom Morello,1LDr80fXBUO4Iqa28mMNCg,Voodoo Child,2020-10-30,day,False,312262,39
4H1S8RTYv4vN3SiM5uSZSa,LOVEBITES,4sLheHs5fEbfddzvqivZ5c,Holy War,2020-04-24,day,False,357386,25
1EoGxxO4403LJpngySPePH,Darken,3ztpe6We7vitXKSs0zp6qV,The Cloud in My Sky,2023-09-29,day,False,273230,21
4k1ELeJKT1ISyDv8JivPpB,The Prodigy,2iwGE4y7yF8qzKc5WZ2Z8R,Smack My Bitch Up,1997-06-30,day,True,343386,53
7w9jdhcgHNdiPeNPUoFSlx,Dropkick Murphys,4bLKGUkVRxIyrN1770DdDm,Rose Tattoo,2013-01-08,day,False,306520,65
71vVmHeNgCVSa5SVmfvscU,Saxon,6CaVpbOmyDAaRsNtdKGXIu,Ride Like the Wind,2010-01-29,day,False,268653,50
52qKfVcIV4GS8A8Vay2xtt,Ice Nine Kills,4DUDclz23qWzRVNe4a8zeK,Meat & Greet,2023-10-20,day,False,210559,59
3l02WF362j1oHOurzuseBv,Steel Panther,1iWLoUrmSLht6keK0436jK,Eyes Of A Panther,2009-01-01,day,True,216973,56
2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,6X39BP7h0IGcDFnf0PHHOb,Heartbreak Of The Century,2023-02-15,day,True,229124,56
3JDIAtVrJdQ7GFOX26LYpv,Accept,249XHhBxBOblTCYStaC27L,Koolaid,2017-08-04,day,False,299720,54
2p4FqHnazRucYQHyDCdBrJ,Simple Plan,2SMYQhVrLA7NRjUxAVghSH,Shut Up!,2004-10-25,day,False,182986,50
1koutXdSFq2PHqtxSWj9tK,Hot Milk,3h4cGjCg42zmzZrivWtQJS,HORROR SHOW,2023-08-25,day,True,195646,50
5DpSoH5zCXNRqYai7pmcGG,Yngwie Malmsteen,3SgshUlk02dwRHeLm0ztOi,Rising Force,1988-01-01,day,False,264066,50
3r32a6mMdoPaSP1C7kYhMc,Frank Carter & The Rattlesnakes,1fMFaHarfiZNPvDhJ4Myng,Crowbar,2019-05-03,day,True,142946,49
7Iffw1nP3NjCWkRIx3Ily9,Bruce Dickinson,3jHy35ZI24Va6EUdb81iKe,Man of Sorrows (2001 Remaster),2005-06-21,day,False,320106,48
6wADzvUWqgYWXigndo6Mmj,Ankor,5UuWPlG9nkpH0xw5lwLv3M,Darkbeat,2023-07-07,day,False,219933,46
1NRudBLaT84LXxfsYdFMhB,WARGASM (UK),1nrMuJCMxmOYoK4lZFZPr4,Do It So Good,2023-10-27,day,False,202466,46
3IjLXN4eSksdGj8uDE4Jm1,Rhapsody Of Fire,1Gtm7PM9GPrSvWEzsk7rzD,Reign of Terror,2010-04-30,day,False,412613,40
1O8CSXsPwEqxcoBE360PPO,Stratovarius,3zfPEepH4NjKnHGO9i40cb,Hunting High and Low,2010-06-04,day,False,248866,39
29xyQODvISPKNLgvvPqsA9,Eternal Champion,1qaK0WTVMl5UewjjKQldI0,A Face in the Glare,2020-11-20,day,False,299132,34
2EDuB9vkyj1RHTFvBZCklE,Crystal Viper,2hthQYOMOwLa8XYiUihGvw,Down in the Crypt,2021-01-29,day,False,193455,31
5rASExwQQilVMuKmaOV2eW,Sumerlands,3Moce6YkZApJaU2zYqBrdh,Force of a Storm,2022-09-16,day,False,178268,30
7c7LKkvEU9xLPyFmvV4njL,Saint Agnes,3ezICP4JaqFNzAIZQcyBPf,Animal,2023-07-21,day,True,239626,30
6jwj8yMIb86kjEuGVoHKqG,Bad Situation,6EnpuWBCsYGh9Eeq4E3rKR,Bruised And Battered,2023-10-27,day,False,213270,23
5fft5SyNYhNar3PdYtKQSF,Savage Lands,25n6w8ow16TF5lxOaug6E7,The Last Howl,2023-11-14,day,False,363225,22
09FUvSbZ07BWPmu8POjHNN,Lofofora,79R2x1ajH1P1Bkcr6kurz6,Weedo,1999-03-15,day,False,186826,20
3WPKDlucMsXH6FC1XaclZC,Suicidal Tendencies,3I9K8tSZRsAw7bRYfbhJEA,Cyco Vision,1999,year,False,109306,60
5KCph1z3jaSwhtwPzoYp6i,Body Count,0q94IE56HxyHAsVnJ4bmPF,Institutionalized 2014,2014-06-09,day,True,226089,47
31jvzuB4ikftPQZJwrYfCF,Enter Shikari,74TTtpZcBCUOEu4BnsEisl,The Last Garrison,2015-01-20,day,False,222520,36
4NPManowiyiGa72hezruf2,Cock Sparrer,5r8EylZ2ERuaiLKPXoOKb7,We're Coming Back,1982-10-01,day,False,201946,48
41Q0HrwWBtuUkJc7C1Rp6K,311,0LtsuNRz3IMRrHCYO9fKRk,Beautiful Disaster,1997-08-05,day,True,238400,63
25Maank76ry2Tmbi2Ql1SF,The Interrupters,60FJeNTK5edr72G2xtCWuP,She's Kerosene,2018-06-29,day,False,170453,62
1kMVs324xI4K0tQrKqA4c4,City Morgue,0T6wsLOq4GmZL4HtOseM4k,SHINNERS13,2018-10-12,day,True,102586,61
0A7d0PJxaLO7CGI94ht6PX,Crystal Lake,5Ouuz2mxQIsBMC51fhVAbS,Disobey,2020-07-08,day,True,192698,55
3nhxXtHwC2TookQyqQlFK1,Biohazard,3eI2C0gohXlg4AsavdYSiz,Punishment,1992,year,False,284066,50
1fRv9jiRIN7zAOSpOfRP73,GEL,3tfGZoh6BCLg6gJpEF8Zyk,XOXO,2021-02-23,day,False,77092,50
0COl8x4QKImQ0IBO8KjomQ,Dropout Kings,3xoEy1AI2f3GANfoeBKyq9,GlitchGang,2021-04-06,day,True,144818,49
5uMNhVG30JzeZ5xtPb1tqR,The Casualties,2PLqbVr0N1QKyDAq67g43M,We Are All We Have,2009-08-25,day,False,185066,48
61awhbNK16ku1uQyXRsQj5,Thursday,43CG5O08Tj6ODmSWQ9pfvF,War All The Time,2003-01-01,day,False,272400,48
1xE3snzm12GBK259IqEFlY,Clawfinger,51XrhhPlt1smLatJgcBrUb,Biggest & the Best,1997-09-29,day,True,231720,44
4ZycjRroJpEHjKMxs8zsek,Harms Way,63C2F8dGaKxdhUW1oVWPlW,Human Carrying Capacity,2018-02-09,day,False,197879,44
1qh6ppVtiFTKMyta0NXsjf,Madball,165wS8DOyhHPiNgB8vlfsE,Set It Off,1994-07-25,day,True,206093,44
4Gmrt82h2vjGjnp67SG5Nw,High Vis,6paoS9bgvq5NQVrljedfFm,Forgot To Grow,2023-10-25,day,False,192463,41
4wf6GGNBqaU79839E6yjfn,Speed,7K1WsCumamKoTiLSnZStKD,One Blood We Bleed,2022-11-16,day,True,145190,37
1j139G4f5ZfBqgdmAQ99ZE,8°6 Crew,3Xb4csSU2bs5L5865IQiXV,Promesses,2016-10-11,day,False,249260,32
1KFz81eR4ZcTBqDQjwkgDP,Total Chaos,5LMeg1NrQNse77iIgiSLOr,Riot City,1994,year,False,137600,31
3KPGTmc7LTodUo6mG4KvzQ,Nekromantix,3Q9G213iOuM72OWIu86oJH,Trick Or treat,2002,year,False,255600,29
3CEoOZvSF5AEd9pTed1Hg4,The Dead Krazukies,7LVd3rC471wLeW1VshJD3U,Captain Crust,2023-06-16,day,False,178397,21
2x8EjPnpXK19ZNVgoWuFAm,Sorcerer,1qW6503Dm86UbcT0pQXJt7,The Devils,2023-09-01,day,True,177146,17
1k3zNkpgeygyoc27mNoAsp,Stinky,6y3PeSuZqsfk30d7Pbs8dv,Moonbow,2023-09-13,day,False,241213,17
0apYFsfmxGQH65qF6RAPdx,Fallen Lillies,30Xe2ePfUvyvWEi2YYOnsF,Puppet Show,2021-10-08,day,False,193853,16
2nsGWZA0LtO7istBNsyNTE,Les Wampas,2oqtWbce0zKQz2AIL1kTi3,Shalala,1986-01-01,day,False,216733,15
1TKaUU8ooBgSW9TlyKsw6k,Fu Manchu,2eHruBEy06Vt7VswO4ROhC,Eatin' Dust,2010-08-14,day,False,190800,50
29Wmfm1CojrjQ3aQP0FI65,All Them Witches,7c9HLjnEAbNOwiwBR8qujq,Enemy of My Enemy,2020-09-04,day,False,209643,49
356c8AN5YWKvz86B4Sb1yf,Rival Sons,17VMnoDSLyOe5yierXC2y6,Sweet Life,2023-10-20,day,False,213066,45
3gPZCcrc8KG2RuVl3rtbQ2,✝✝✝ (Crosses),4r5bMIasNl5uYBnzf9TYXU,Invisible Hand,2023-10-13,day,False,234134,58
1BBIIH0h76KN8gYeXFcPjR,Corrosion Of Conformity,6g48vpikqU2atsrDXdGzKo,Clean My Wounds,1994-09-26,day,False,212693,55
4a118edzJsiImCyPCZk6mY,Rendez Vous,4jU6Vuq0e1KSc1vOAKL3k2,Distance,2016-03-04,day,False,209083,47
2MIoyDjdxCUdnV59UqbJGk,Green Lung,13QzE0EC55URX49joq09YU,Mountain Throne,2023-11-03,day,False,264304,45
3MomZRiJwdZmYnysgtF4Ey,Therapy?,368RLF0YBCX8FyB4RGkaVq,Nowhere,1994-01-01,day,False,146306,44
6ZK2nrW8aCTg8Bid7I7N10,Chelsea Wolfe,4HMwF6zCISI8IBHnBc2RYM,Whispers In The Echo Chamber,2023-10-24,day,False,241043,41
0hU5urLse5h1Z0b4zQkovL,Graveyard,4mxFShEpH77V450lNROD9E,Twice,2023-09-29,day,False,160653,40
0VE0GTaTSeeGSzrQpLmeb9,Kvelertak,7uHklhjU56kvmDPTBWAWNo,Endling,2023-09-08,day,False,251219,40
3fe36ZJP5Og68Ji1VUMLgE,Nebula,5xeMUqbDznEK0AWkzSDIp8,Come Down,2018-02-16,day,False,121893,39
5jh7sgXW2njALiIh0aPXjB,Show Me the Body,4Jyp7nNt3t5jikVzuJm7v7,Loose Talk,2022-10-28,day,True,206247,38
7EgAHTw2PMP7a1tAEtue89,1000mods,0pojbrpMtuUWzojK1F7wOU,Electric Carve,2016-09-26,day,False,217222,38
3CcEVa0kc113lQDnVTyIBg,Gozu,1pawRaVh0h47MU6cauSW15,Dee Dee McCall,2016-06-10,day,False,139293,34
6uNOBEATMcW8SSunnKy9a3,Witch,2mCM32Ifp8eNfD7gNFjVzG,Changing,2006-03-07,day,False,402440,34
7m63GptZSke3jGqCxR4rom,Brutus,34IPXYE6DCSSkSM0pUpEGp,Victoria,2022-10-21,day,False,238211,33
5Dejhd4zYKEUm6q1FLr1ik,Khemmis,2FRA7CxmnmPe87kBDub4kH,Living Pyre,2021-11-19,day,False,312731,33
6VNmsa4FPNunveA9ktg0Nb,Black Rainbows,3rNAbqN8nxGkTdFdl6x6Qq,Superhero Dopeproof,2023-06-09,day,False,276293,31
101HSR6JTJqe3DBh6rb8kz,Dool,2JKUgGuXK3dEvyuIJ4Yj2V,Oweynagat,2017-02-17,day,False,413826,31
0GLSraWh95uXS5s8nIuJ8Q,Konvent,4bOCYUHl8eZe9W8Z7STAzQ,Pipe Dreams,2022-03-11,day,False,245897,27
